1382	5
1383	7
1384	7
1385	6
1386	4
1387	7
1388	6
1389	8
1390	6
1391	6
1392	1
1393	2
1394	4
1395	6
1396	7
1397	3
1398	4
1399	6
1400	7
1401	5
1402	2
1403	5
1404	4
1405	6
1406	5
1407	7
1408	7
1409	2
1410	8
1411	1
1412	4
1413	5
1414	3
1415	6
1416	8
1417	5
1418	6
1419	6
1420	6
1421	4
1422	7
1423	7
1424	8
1425	7
1426	4
1427	4
1428	3
1429	6
1430	6
1431	5
1432	6
1433	5
1434	6
1435	8
1436	1
1437	6
1438	6
1439	5
1440	5
1441	6
1442	4
1443	7
1444	5
1445	5
1446	5
1447	6
1448	6
1449	7
1450	4
1451	5
1452	4
1453	7
1454	5
1455	5
1456	5
1457	7
1458	6
1459	5
1460	5
1461	6
1462	6
1463	6
1464	5
1465	4
1466	8
1467	7
1468	6
1469	8
1470	8
1471	1
1472	6
1473	4
1474	5
1475	5
1476	5
1477	3
1478	7
1479	3
1480	8
1481	7
1482	6
1483	7
1484	8
1485	8
1486	6
1487	6
1488	4
1489	6
1490	6
1491	4
1492	5
1493	7
1494	5
1495	5
1496	4
1497	5
1498	1
1499	6
1500	6
1501	5
1502	7
1503	5
1504	3
1505	7
1506	6
1507	1
1508	6
1509	7
1510	6
1511	7
1512	2
1513	5
1514	6
1515	7
1516	6
1517	3
1518	2
1519	6
1520	7
1521	7
1522	1
1523	6
1524	2
1525	7
1526	2
1527	4
1528	7
1529	7
1530	3
1531	5
1532	8
1533	2
1534	6
1535	3
1536	6
1537	5
1538	6
1539	5
1540	5
1541	4
1542	5
1543	7
1544	3
1545	7
1546	6
1547	5
1548	3
1549	4
1550	5
1551	5
1552	5
1553	3
1554	3
1555	7
1556	1
1557	7
1558	5
1559	8
1560	3
1561	5
1562	4
1563	4
1564	7
1565	7
1566	7
1567	7
1568	5
1569	4
1570	5
1571	8
1572	6
1573	6
1574	7
1575	5
1576	6
1577	7
1578	5
1579	7
1580	7
1581	6
1582	5
1583	7
1584	6
1585	4
1586	7
1587	6
1588	1
1589	7
1590	6
1591	1
1592	6
1593	7
1594	1
1595	6
1596	8
1597	5
1598	2
1599	4
1600	5
1601	1
1602	6
1603	6
1604	6
1605	8
1606	2
1607	1
1608	8
1609	7
1610	7
1611	3
1612	6
1613	1
1614	6
1615	7
1616	6
1617	7
1618	6
1619	7
1620	3
1621	7
1622	5
1623	5
1624	5
1625	7
1626	1
1627	4
1628	7
1629	2
1630	4
1631	6
1632	7
1633	1
1634	5
1635	6
1636	3
1637	7
1638	6
1639	2
1640	5
1641	7
1642	3
1643	5
1644	4
1645	5
1646	8
1647	6
1648	3
1649	5
1650	6
1651	5
1652	5
1653	7
1654	5
1655	6
1656	6
1657	6
1658	5
1659	1
1660	7
1661	2
1662	7
1663	6
1664	7
1665	7
1666	1
1667	6
1668	8
1669	8
1670	4
1671	2
1672	7
1673	5
1674	2
1675	6
1676	7
1677	5
1678	3
1679	7
1680	7
1681	7
1682	7
1683	7
1684	6
1685	4
1686	7
1687	6
1688	5
1689	7
1690	8
1691	6
1692	6
1693	6
1694	6
1695	7
1696	4
1697	8
1698	6
1699	7
1700	6
1701	5
1702	5
1703	7
1704	5
1705	6
1706	7
1707	4
1708	7
1709	6
1710	4
1711	3
1712	1
1713	4
1714	6
1715	4
1716	7
1717	2
1718	6
1719	5
1720	7
1721	7
1722	7
1723	7
1724	7
1725	7
1726	2
1727	6
1728	8
1729	6
1730	6
1731	5
1732	6
1733	7
1734	3
1735	6
1736	7
1737	6
1738	3
1739	3
1740	6
1741	6
1742	1
1743	8
1744	8
1745	7
1746	5
1747	4
1748	6
1749	6
1750	7
1751	4
1752	7
1753	6
1754	5
1755	4
1756	7
1757	3
1758	7
1759	6
1760	1
1761	4
1762	5
1763	1
1764	5
1765	2
1766	2
1767	4
1768	8
1769	5
1770	6
1771	4
1772	6
1773	7
1774	5
1775	3
1776	6
1777	7
1778	1
1779	4
1780	7
1781	7
1782	4
1783	7
1784	1
1785	5
1786	5
1787	6
1788	2
1789	8
1790	3
1791	4
1792	7
1793	6
1794	5
1795	2
1796	8
1797	5
1798	7
1799	4
1800	6
1801	7
1802	5
1803	4
1804	7
1805	4
1806	5
1807	4
1808	6
1809	6
1810	2
1811	6
1812	8
1813	5
1814	6
1815	8
1816	4
1817	6
1818	5
1819	6
1820	1
1821	7
1822	5
1823	2
1824	6
1825	3
1826	7
1827	6
1828	7
1829	4
1830	5
1831	4
1832	7
1833	5
1834	8
1835	7
1836	5
1837	6
1838	3
1839	6
1840	7
1841	6
1842	3
1843	1
1844	7
1845	4
1846	5
1847	4
1848	4
1849	6
1850	7
1851	2
1852	7
1853	1
1854	6
1855	5
1856	7
1857	6
1858	7
1859	3
1860	8
1861	7
1862	1
1863	6
1864	8
1865	6
1866	6
1867	7
1868	7
1869	5
1870	3
1871	1
1872	3
1873	6
1874	8
1875	7
1876	7
1877	6
1878	5
1879	5
1880	5
1881	4
1882	5
1883	7
1884	1
1885	7
1886	8
1887	1
1888	7
1889	6
1890	6
1891	3
1892	3
1893	4
1894	4
1895	4
1896	8
1897	7
1898	4
1899	5
1900	2
1901	4
1902	8
1903	7
1904	5
1905	7
1906	7
1907	5
1908	5
1909	6
1910	5
1911	1
1912	5
1913	5
1914	7
1915	5
1916	8
1917	2
1918	6
1919	3
1920	7
1921	2
1922	6
1923	3
1924	6
1925	5
1926	5
1927	5
1928	4
1929	6
1930	3
1931	5
1932	1
1933	7
1934	6
1935	5
1936	5
1937	7
1938	6
1939	2
1940	7
1941	4
1942	7
1943	6
1944	2
1945	7
1946	8
1947	4
1948	6
1949	7
1950	2
1951	7
1952	4
1953	5
1954	3
1955	6
1956	2
1957	7
1958	7
1959	6
1960	8
1961	5
1962	6
1963	5
1964	3
1965	5
1966	6
1967	8
1968	8
1969	5
1970	6
1971	5
1972	6
1973	6
1974	6
1975	4
1976	7
1977	6
1978	4
1979	5
1980	8
1981	1
1982	3
1983	5
1984	6
1985	6
1986	5
1987	4
1988	8
1989	8
1990	8
1991	5
1992	4
1993	6
1994	2
1995	7
1996	5
1997	6
1998	5
1999	6
2000	6
2001	8
2002	3
2003	6
2004	6
2005	5
2006	6
2007	4
2008	6
2009	6
2010	6
2011	6
2012	6
2013	6
2014	5
2015	1
2016	6
2017	7
2018	6
2019	7
2020	4
2021	6
2022	6
2023	3
2024	7
2025	5
2026	5
2027	7
2028	6
2029	7
2030	3
2031	5
2032	7
2033	2
2034	6
2035	7
2036	7
2037	7
2038	5
2039	6
2040	7
2041	5
2042	7
2043	7
2044	4
2045	6
2046	7
2047	5
2048	8
2049	1
2050	5
2051	1
2052	6
2053	4
2054	6
2055	6
2056	7
2057	6
2058	5
2059	6
2060	6
2061	4
2062	8
2063	4
2064	8
2065	2
2066	7
2067	1
2068	5
2069	6
2070	7
2071	4
2072	5
2073	8
2074	2
2075	6
2076	2
2077	7
2078	1
2079	8
2080	5
2081	6
2082	1
2083	5
2084	6
2085	8
2086	6
2087	6
2088	6
2089	4
2090	6
2091	7
2092	4
2093	4
2094	5
2095	6
2096	8
2097	8
2098	6
2099	5
2100	7
2101	7
2102	7
2103	5
2104	8
2105	6
2106	2
2107	6
2108	5
2109	5
2110	4
2111	8
2112	2
2113	5
2114	5
2115	8
2116	6
2117	1
2118	4
2119	6
2120	6
2121	7
2122	5
2123	6
2124	6
2125	5
2126	6
2127	6
2128	6
2129	4
2130	5
2131	6
2132	7
2133	2
2134	6
2135	6
2136	7
2137	2
2138	7
2139	5
2140	6
2141	7
2142	7
2143	5
2144	6
2145	8
2146	7
2147	6
2148	8
2149	6
2150	8
2151	1
2152	6
2153	7
2154	7
2155	5
2156	7
2157	5
2158	6
2159	6
2160	6
2161	6
2162	4
2163	5
2164	6
2165	2
2166	5
2167	2
2168	7
2169	8
2170	5
2171	7
2172	7
2173	4
2174	2
2175	4
2176	3
2177	4
2178	7
2179	7
2180	5
2181	1
2182	8
2183	7
2184	5
2185	6
2186	6
2187	6
2188	6
2189	6
2190	4
2191	5
2192	7
2193	5
2194	6
2195	6
2196	4
2197	8
2198	3
2199	6
2200	7
2201	3
2202	7
2203	1
2204	5
2205	4
2206	4
2207	2
2208	6
2209	8
2210	5
2211	6
2212	6
2213	6
2214	2
2215	6
2216	6
2217	7
2218	3
2219	6
2220	7
2221	7
2222	1
2223	4
2224	7
2225	6
2226	3
2227	6
2228	6
2229	3
2230	7
2231	4
2232	6
2233	3
2234	4
2235	8
2236	4
2237	6
2238	7
2239	7
2240	5
2241	1
2242	5
2243	5
2244	7
2245	6
2246	4
2247	6
2248	7
2249	8
2250	1
2251	7
2252	7
2253	5
2254	8
2255	8
2256	3
2257	7
2258	5
2259	5
2260	4
2261	6
2262	6
2263	6
2264	5
2265	6
2266	6
2267	5
2268	6
2269	8
2270	5
2271	7
2272	7
2273	7
2274	1
2275	6
2276	2
2277	6
2278	4
2279	4
2280	7
2281	5
2282	5
2283	6
2284	7
2285	6
2286	7
2287	7
2288	8
2289	7
2290	1
2291	8
2292	1
2293	7
2294	7
2295	7
2296	7
2297	6
2298	6
2299	5
2300	1
2301	7
2302	5
2303	1
2304	7
2305	6
2306	8
2307	1
2308	6
2309	1
2310	6
2311	5
2312	7
2313	6
2314	4
2315	6
2316	7
2317	4
2318	5
2319	3
2320	5
2321	7
2322	8
2323	8
2324	6
2325	5
2326	5
2327	5
2328	7
2329	8
2330	5
2331	6
2332	7
2333	7
2334	6
2335	6
2336	6
2337	4
2338	5
2339	1
2340	8
2341	1
2342	6
2343	3
2344	5
2345	5
2346	7
2347	5
2348	6
2349	5
2350	6
2351	7
2352	6
2353	4
2354	7
2355	3
2356	2
2357	6
2358	7
2359	4
2360	7
2361	8
2362	1
2363	4
2364	5
2365	1
